id,imdb_id,budget,revenue,genre_names,original_title,runtime,status,countries,title,original_language,avg_vote,vote_count,popularity,genres,year,90s,00s,10s,Drama,Thriller,Romance,Adventure,Action,History,Comedy,Mystery,Fantasy,Animation,Family,Crime,War,Science Fiction,Horror,Music,Western,TV Movie,profit,profit_margin
175774,tt2418558,,5524381.0,"['Fantasy', 'Adventure', 'Family', 'Drama', 'Science Fiction']",Rubinrot,122.0,Released,['Germany'],Ruby Red,German,6.9,810,11.106,"[12, 18, 14, 878, 10751]",2013,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,,
176983,tt2375379,,74223861.0,"['Action', 'Adventure', 'Animation']",ワンピース フィルム ゼット,108.0,Released,['Japan'],One Piece Film: Z,Japanese,7.3,206,11.905,"[28, 12, 16]",2012,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
177945,tt2331143,,37170163.0,['Drama'],そして父になる,120.0,Released,['Japan'],"Like Father, Like Son",Japanese,7.6,294,8.571,[18],2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
178915,tt2767948,,11115274.0,['Comedy'],Benvenuto Presidente!,100.0,Released,['Italy'],Welcome Mr. President!,Italian,6.2,476,6.19,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
179144,tt2358891,12400000.0,24271739.0,['Drama'],La grande bellezza,142.0,Released,['Italy'],The Great Beauty,Italian,7.5,1849,14.001,[18],2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11871739.0,48.9
179150,tt2392672,,423619.0,['Comedy'],Réalité,95.0,Released,['France'],Reality,French,7.3,255,7.532999999999999,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
179538,tt2404738,8000000.0,7422695.0,"['Comedy', 'Horror']",Las brujas de Zugarramurdi,110.0,Released,"['Spain', 'France']",Witching & Bitching,Spanish,6.3,362,8.974,"[35, 27]",2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-577305.0,-7.8
180299,tt2265171,4500000.0,6566916.0,"['Action', 'Crime', 'Thriller']",The Raid 2: Berandal,150.0,Released,"['United States of America', 'Indonesia']",The Raid 2,Indonesian,7.7,1374,19.661,"[28, 80, 53]",2014,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2066916.0,31.5
182127,tt2495118,,3967001.0,"['Action', 'Drama']",葉問：終極一戰,100.0,Released,"['Hong Kong', 'China']",Ip Man: The Final Fight,Chinese,6.2,223,2.382,"[28, 18]",2013,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
182219,tt2276778,12000000.0,32867967.0,['Comedy'],Les Profs,88.0,Released,['France'],Serial Teachers,French,5.5,911,0.6,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20867967.0,63.5
182415,tt2447934,,4206343.0,"['Drama', 'Comedy']","Bianca come il latte, rossa come il sangue",94.0,Released,['Italy'],"White as Milk, Red as Blood",Italian,6.3,479,7.474,"[35, 18]",2013,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
183836,tt2354181,,14057569.0,['Comedy'],Les Gamins,95.0,Released,['France'],The Brats,French,6.1,361,7.252999999999999,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
184314,tt2752200,,9757417.0,['Drama'],Jeune & Jolie,95.0,Released,['France'],Young & Beautiful,French,6.3,717,11.543,[18],2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
184352,tt2427892,,687505.0,"['Drama', 'Thriller', 'Mystery']",Tom à la ferme,105.0,Released,"['Canada', 'France']",Tom at the Farm,French,6.9,449,9.016,"[18, 53, 9648]",2013,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
185341,tt1649443,3000000.0,4915757.0,"['Thriller', 'Horror']",[REC] 4: Apocalipsis,95.0,Released,['Spain'],[REC]⁴ Apocalypse,Spanish,5.4,573,14.571,"[27, 53]",2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1915757.0,39.0
186161,tt2261749,7000000.0,22025731.0,['Comedy'],La Cage Dorée,90.0,Released,"['France', 'Portugal']",The Gilded Cage,French,6.9,205,4.732,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15025731.0,68.2
186992,tt2852458,,1131241.0,"['Drama', 'Thriller']",L'Inconnu du Lac,97.0,Released,['France'],Stranger by the Lake,French,6.3,209,9.661,"[18, 53]",2013,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
190880,tt2315200,10735974.0,24991467.0,['Comedy'],"Les Garçons et Guillaume, à Table !",85.0,Released,['France'],"Me, Myself and Mum",French,6.8,474,7.671,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14255493.0,57.0
191714,tt2350496,3400000.0,11621777.0,"['Drama', 'Romance']",The Lunchbox,104.0,Released,"['India', 'France', 'Germany']",The Lunchbox,Hindi,7.3,386,5.859,"[18, 10749]",2013,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8221777.0,70.7
192577,tt2668134,30000000.0,18010317.0,"['Animation', 'Science Fiction']",キャプテンハーロック,115.0,Released,['Japan'],Space Pirate Captain Harlock,Japanese,6.5,659,11.469,"[16, 878]",2013,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-11989683.0,-66.6
196024,tt2438644,5649897.0,13656380.0,"['Thriller', 'Mystery', 'Crime']",Kvinden i buret,93.0,Released,"['Denmark', 'Germany', 'Norway', 'Sweden']",The Keeper of Lost Causes,Danish,7.2,392,12.797,"[80, 9648, 53]",2013,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8006483.0,58.6
197082,tt2406252,,8533375.0,['Drama'],La Vénus à la fourrure,96.0,Released,"['France', 'Poland']",Venus in Fur,French,7.3,413,8.252,[18],2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
197796,tt2316801,33000000.0,47430624.0,"['Fantasy', 'Romance']",La Belle et la Bête,112.0,Released,"['France', 'Germany']",Beauty and the Beast,French,5.9,1413,11.942,"[14, 10749]",2014,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14430624.0,30.4
197950,tt2935564,26000000.0,12062441.0,"['Action', 'Crime', 'Thriller']",La French,135.0,Released,"['Belgium', 'France']",The Connection,French,7.1,471,8.312999999999999,"[28, 80, 53]",2014,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-13937559.0,-115.5
198375,tt2591814,,418256.0,"['Animation', 'Drama', 'Romance']",言の葉の庭,46.0,Released,['Japan'],The Garden of Words,Japanese,7.5,1037,13.106,"[16, 18, 10749]",2013,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
199661,tt2430044,,4727775.0,"['Romance', 'Comedy']",Joséphine,88.0,Released,['France'],Josephine,French,6.1,215,5.252999999999999,"[35, 10749]",2013,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
200085,tt2351310,,19775853.0,"['Action', 'Drama']",감기,122.0,Released,['South Korea'],The Flu,Korean,7.5,549,26.951,"[28, 18]",2013,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
200713,tt2853614,,17891858.0,['Comedy'],9 mois ferme,82.0,Released,['France'],9 Month Stretch,French,6.4,330,6.483,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
203217,tt2464018,2000000.0,21909567.0,['Comedy'],Minha Mãe é Uma Peça: O Filme,85.0,Released,['Brazil'],My Mom is a Character: The Film,Portuguese,7.8,426,8.332,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19909567.0,90.9
203665,tt2420886,,4914774.0,['Comedy'],Paris à tout prix,95.0,Released,['France'],Paris or Perish,French,6.0,201,6.5379999999999985,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
204436,tt1181840,,3484370.0,"['Animation', 'Romance', 'Adventure', 'Drama', 'Fantasy']",Jack et la mécanique du coeur,94.0,Released,"['Belgium', 'France']",Jack and the Cuckoo-Clock Heart,French,7.0,381,8.693999999999999,"[12, 16, 18, 14, 10749]",2014,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,
204668,tt3146360,,,['Adventure'],Belle et Sébastien,104.0,Released,['France'],Belle and Sebastian,French,6.9,410,8.463,[12],2013,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
206408,tt1937118,,16968297.0,"['Comedy', 'Drama', 'Romance']",Casse-Tête Chinois,117.0,Released,"['Belgium', 'France']",Chinese Puzzle,French,6.6,442,7.398,"[35, 18, 10749]",2013,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
206563,tt1921149,,4809022.0,"['Adventure', 'Crime', 'Drama', 'Thriller']",Trash,112.0,Released,"['Brazil', 'Germany', 'United Kingdom']",Trash,Portuguese,7.1,392,8.402999999999999,"[12, 80, 18, 53]",2014,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
209274,tt2718492,2159280.0,11156836.0,['Drama'],Ida,82.0,Released,"['Denmark', 'France', 'Poland', 'United Kingdom']",Ida,Polish,7.3,543,9.972,[18],2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8997556.0,80.6
211954,tt2378281,5500000.0,100502638.0,"['Comedy', 'Drama']",No se Aceptan Devoluciones,115.0,Released,['Mexico'],Instructions Not Included,Spanish,7.5,406,8.701,"[35, 18]",2013,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95002638.0,94.5
212167,tt2981768,,,"['Animation', 'Adventure', 'Drama', 'Fantasy', 'Science Fiction']",サカサマのパテマ,98.0,Released,['Japan'],Patema Inverted,Japanese,7.5,201,11.08,"[12, 16, 18, 14, 878]",2013,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,
219318,tt2207072,,19226272.0,['Comedy'],Eyjafjallajökull,92.0,Released,"['Belgium', 'France']",The Volcano,French,5.7,451,6.478,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
221731,tt3029558,,52696176.0,"['Action', 'Adventure', 'Drama']",るろうに剣心 京都大火編,138.0,Released,['Japan'],Rurouni Kenshin: Kyoto Inferno,Japanese,7.7,200,19.763,"[28, 12, 18]",2014,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
221902,tt2737050,7000000.0,9016922.0,['Drama'],"Deux jours, une nuit",95.0,Released,"['Italy', 'Belgium', 'France']","Two Days, One Night",French,6.9,578,8.793,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016922.0,22.4
226936,tt3254706,,5824753.0,['Comedy'],Aspirante vedovo,84.0,Released,['Italy'],Aspirante vedovo,Italian,4.8,290,5.777,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
227932,tt3212812,2000000.0,39195565.0,['Comedy'],Minha Mãe é Uma Peça 2: O Filme,96.0,Released,['Brazil'],My Mom is a Character 2,Portuguese,7.7,346,7.465,[35],2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37195565.0,94.9
231176,tt3066270,,69903094.0,['Comedy'],Sole a catinelle,87.0,Released,['Italy'],Sole a catinelle,Italian,6.7,1215,11.41,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
233063,tt2987732,5000000.0,77676735.0,['Comedy'],Fack ju Göhte,119.0,Released,['Germany'],Suck Me Shakespeer,German,7.1,1201,19.46,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72676735.0,93.6
236735,tt3253930,4000000.0,9014591.0,['Thriller'],La isla mínima,105.0,Released,['Spain'],Marshland,Spanish,7.1,547,9.988,[53],2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5014591.0,55.6
236737,tt2955316,3000000.0,78768613.0,"['Comedy', 'Romance']",Ocho apellidos vascos,98.0,Released,['Spain'],Spanish Affair,Spanish,6.7,403,8.482999999999999,"[35, 10749]",2014,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75768613.0,96.2
237791,tt1702014,2700000.0,1207841.0,"['Drama', 'Romance']",Hoje Eu Quero Voltar Sozinho,96.0,Released,['Brazil'],The Way He Looks,Portuguese,8.1,652,10.367,"[18, 10749]",2014,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1492159.0,-123.5
238628,tt2991224,,1024132.0,"['Drama', 'War']",Mandariinid,87.0,Released,"['Estonia', 'Georgia']",Tangerines,Estonian,7.8,229,7.225,"[18, 10752]",2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
238930,tt3040510,,6804918.0,['Comedy'],Fuga di cervelli,0.0,Released,[],Fuga di cervelli,Italian,3.8,336,5.718,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
239877,tt3374966,,6782571.0,"['Romance', 'Comedy', 'Crime', 'Drama']",La mafia uccide solo d'estate,90.0,Released,['Italy'],The Mafia Kills Only in Summer,Italian,7.4,822,7.607,"[35, 80, 18, 10749]",2013,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
241842,tt2832470,,1187477.0,"['Horror', 'Action', 'Comedy']",Død Snø 2,100.0,Released,['Norway'],Dead Snow 2: Red vs. Dead,Norwegian,6.6,360,10.36,"[28, 35, 27]",2014,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,,
242828,tt3398268,,34949567.0,"['Animation', 'Drama']",思い出のマーニー,104.0,Released,['Japan'],When Marnie Was There,Japanese,7.9,811,15.819,"[16, 18]",2014,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
243442,tt3004278,,11846676.0,['Comedy'],Un fantastico via vai,95.0,Released,['Italy'],Un fantastico via vai,Italian,5.9,230,6.9170000000000025,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
244063,tt3318220,,,['Drama'],Jongens,78.0,Released,['Netherlands'],Boys,Dutch,7.5,323,8.182,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
244088,tt2465578,6000000.0,9113941.0,['Drama'],Il capitale umano,111.0,Released,['Italy'],Human Capital,Italian,7.5,600,9.304,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113941.0,34.2
244516,tt3420060,,10181248.0,['Comedy'],Indovina chi viene a Natale?,94.0,Released,['Italy'],Indovina chi viene a Natale?,Italian,5.6,248,7.81,[35],2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
245775,tt2707858,12000000.0,21026290.0,['Drama'],Yves Saint Laurent,106.0,Released,['France'],Yves Saint Laurent,French,6.7,527,7.391,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9026290.0,42.9
246320,tt3092076,13640000.0,20268560.0,['Comedy'],Les Trois Frères : Le Retour,106.0,Released,['France'],The Three Brothers: The Return,French,5.0,266,7.132999999999999,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6628560.0,32.7
247218,tt3296204,,16562487.0,['Comedy'],Un boss in salotto,90.0,Released,['Italy'],A Boss in the Living Room,Italian,6.0,380,6.5920000000000005,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
248390,tt2969776,10916704.0,10820100.0,['Comedy'],Le crocodile du Botswanga,90.0,Released,['France'],Le crocodile du Botswanga,French,5.0,213,6.063,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-96604.0,-0.9
248507,tt3421514,,53425036.0,['Comedy'],Supercondriaque,107.0,Released,"['Belgium', 'France']",Superchondriac,French,5.5,761,7.742000000000001,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
248705,tt2441982,25868826.0,18552314.0,['Comedy'],Les Visiteurs: La Révolution,110.0,Released,['France'],The Visitors: Bastille Day,French,4.1,446,9.658,[35],2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7316512.0,-39.4
248933,tt2650978,6875270.0,2390284.0,['Drama'],Das finstere Tal,115.0,Released,"['Austria', 'Germany']",The Dark Valley,German,7.1,203,6.6370000000000005,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4484986.0,-187.6
250219,tt3438354,2000000.0,5539410.0,['Comedy'],Smetto quando voglio,100.0,Released,['Italy'],I Can Quit Whenever I Want,Italian,7.5,1287,10.772,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3539410.0,63.9
250235,tt3237406,,10736157.0,['Comedy'],Tutta colpa di Freud,120.0,Released,['Italy'],Blame Freud,Italian,6.8,712,7.938,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
250349,tt3202120,6000000.0,14454364.0,['Comedy'],Barbecue,98.0,Released,['France'],Barbecue,French,5.8,438,6.749,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8454364.0,58.5
252607,tt2836252,8358460.0,16301210.0,['Comedy'],Fiston,68.0,Released,['France'],Junior,French,5.5,524,7.081,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7942750.0,48.7
252822,tt2675914,4161012.0,904446.0,"['Thriller', 'Action', 'Comedy', 'Crime']",Kraftidioten,115.0,Released,"['Denmark', 'Norway', 'Sweden']",In Order of Disappearance,Norwegian,7.0,308,10.348,"[28, 35, 80, 53]",2014,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-3256566.0,-360.1
253450,tt3508840,15000000.0,11991669.0,"['Action', 'Drama', 'History']",刺客聶隱娘,105.0,Released,"['China', 'France', 'Hong Kong', 'Taiwan']",The Assassin,Chinese,6.4,274,11.556,"[28, 18, 36]",2015,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-3008331.0,-25.1
253687,tt2536428,,1129817.0,"['Comedy', 'Drama']",La crème de la crème,90.0,Released,['France'],Smart Ass,French,6.2,203,6.363,"[35, 18]",2014,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
254201,tt3140100,5848257.0,11536119.0,"['Crime', 'Thriller', 'Mystery', 'Drama']",Fasandræberne,116.0,Released,"['Denmark', 'Germany', 'Norway', 'Sweden']",The Absent One,Danish,7.2,328,15.14,"[80, 18, 9648, 53]",2014,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5687862.0,49.3
254578,tt2764784,,5793245.0,['Drama'],Phoenix,98.0,Released,"['Germany', 'Poland']",Phoenix,German,6.8,235,8.612,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
255456,tt3173524,,14119210.0,['Comedy'],Sotto una buona stella,106.0,Released,['Italy'],Sotto una buona stella,Italian,5.9,205,5.9570000000000025,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
256040,tt2631186,25130430.0,7934787.0,"['Action', 'Drama']",Bahubali: The Beginning,158.0,Released,['India'],Bahubali: The Beginning,Telugu,7.4,282,18.594,"[28, 18]",2015,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-17195643.0,-216.7
261102,tt3686272,,2026510.0,"['Drama', 'Fantasy', 'Comedy', 'Romance']",El Club de los Incomprendidos,105.0,Released,['Spain'],The Club of the Misunderstood,Spanish,6.8,295,7.483,"[35, 18, 14, 10749]",2014,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,
262391,tt2800240,13000000.0,176404493.0,['Comedy'],Qu'est-ce qu'on a fait au Bon Dieu,94.0,Released,['France'],Serial (Bad) Weddings,French,6.8,2486,20.616,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,163404493.0,92.6
262551,tt3013602,3400000.0,20334564.0,['Comedy'],Babysitting,85.0,Released,['France'],Babysitting,French,6.9,1351,9.298,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16934564.0,83.3
265169,tt2758880,,4018705.0,['Drama'],Kış Uykusu,196.0,Released,"['Turkey', 'France', 'Germany']",Winter Sleep,Turkish,7.8,278,11.213,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
265180,tt2802154,4000000.0,4439481.0,['Drama'],Левиафан,141.0,Released,['Russia'],Leviathan,Russian,7.5,455,14.097,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439481.0,9.9
265189,tt2121382,,4094339.0,['Drama'],Turist,118.0,Released,"['Denmark', 'France', 'Norway', 'Sweden']",Force Majeure,Swedish,6.8,488,9.159,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
265195,tt3011894,,30642704.0,"['Drama', 'Thriller', 'Comedy']",Relatos salvajes,125.0,Released,"['Argentina', 'Spain']",Wild Tales,Spanish,7.8,1823,15.924,"[35, 18, 53]",2014,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
265228,tt3409392,,7179391.0,['Drama'],Timbuktu,95.0,Released,"['France', 'Mauritania']",Timbuktu,French,7.0,294,6.171,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
266082,tt3655522,,1862990.0,['Drama'],Bande de filles,112.0,Released,['France'],Girlhood,French,6.4,214,6.541,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
266285,tt2720680,10500000.0,1363964.0,"['Drama', 'Western']",The Salvation,92.0,Released,"['Denmark', 'United Kingdom', 'South Africa', 'Sweden', 'Belgium']",The Salvation,Danish,6.3,495,13.996,"[18, 37]",2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9136036.0,-669.8
269148,tt3399024,20000000.0,39178695.0,"['Drama', 'Comedy']",Samba,118.0,Released,['France'],Samba,French,6.4,664,8.384,"[35, 18]",2014,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19178695.0,49.0
269258,tt3488462,,78127384.0,"['Comedy', 'Drama']",Honig im Kopf,139.0,Released,['Germany'],Head Full of Honey,German,7.6,215,11.291,"[35, 18]",2014,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
269650,tt3638012,,,"['Animation', 'Science Fiction', 'Action']",Appleseed Alpha,90.0,Released,"['Japan', 'United States of America']",Appleseed Alpha,Japanese,6.5,206,9.156,"[28, 16, 878]",2014,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,
270343,tt3204144,,2446362.0,"['Comedy', 'Romance']",Les Combattants,98.0,Released,['France'],Love at First Fight,French,6.5,300,8.104,"[35, 10749]",2014,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
270400,tt3365778,,1158695.0,['Drama'],Respire,91.0,Released,['France'],Breathe,French,7.1,344,6.011,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
271706,tt1920885,4531653.0,85557721.0,"['Animation', 'Adventure', 'Fantasy']",大魚海棠,101.0,Released,['China'],Big Fish & Begonia,Chinese,7.6,212,10.474,"[16, 12, 14]",2016,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,81026068.0,94.7
271724,tt2891070,,7555591.0,['Drama'],Hippocrate,101.0,Released,['France'],Hippocrates,French,6.5,292,6.011,[18],2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
273169,tt3098306,5000000.0,13061533.0,['Comedy'],Sous les jupes des filles,116.0,Released,['France'],French Women,French,5.8,265,6.062,[35],2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8061533.0,61.7
274109,tt3202202,11332619.0,18428235.0,"['Romance', 'Drama', 'Adventure']",Palmeras en la nieve,164.0,Released,['Spain'],Palm Trees in the Snow,Spanish,7.4,291,26.608,"[12, 18, 10749]",2015,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7095616.0,38.5
277368,tt3019796,,27567832.0,"['Family', 'Comedy']",Les Vacances du Petit Nicolas,97.0,Released,['France'],Nicholas on Holiday,French,5.3,290,7.501,"[35, 10751]",2014,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
277839,tt4531694,5402000.0,14496436.0,['Comedy'],Pattaya,100.0,Released,['France'],"Good Guys Go to Heaven, Bad Guys Go to Pattaya",French,5.1,325,7.664,[35],2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9094436.0,62.7
279229,tt3260022,,5188128.0,"['Fantasy', 'Romance', 'Science Fiction']",Saphirblau,116.0,Released,['Germany'],Sapphire Blue,German,7.1,708,17.789,"[14, 878, 10749]",2014,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,
280391,tt1220911,,16372941.0,"['Adventure', 'Comedy', 'Animation']",Pourquoi j'ai pas mangé mon père,100.0,Released,['France'],Animal Kingdom: Let's Go Ape,French,5.3,256,5.686,"[12, 16, 35]",2015,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,
283704,tt3152602,,7664764.0,"['Drama', 'History']",Il giovane favoloso,137.0,Released,['Italy'],Leopardi,Italian,6.9,473,5.829,"[18, 36]",2014,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
284303,tt3086442,,2193474.0,"['Drama', 'Horror', 'Thriller']","Ich seh, Ich seh",100.0,Released,['Austria'],Goodnight Mommy,German,6.6,724,6.635,"[18, 27, 53]",2014,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
284427,tt3042408,,7700259.0,['Thriller'],Who Am I - Kein System ist sicher,105.0,Released,['Germany'],Who Am I,German,7.7,798,17.822,[53],2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
287495,tt3825638,,4574756.0,"['Drama', 'History']",Im Labyrinth des Schweigens,122.0,Released,['Germany'],Labyrinth of Lies,German,7.2,393,9.076,"[18, 36]",2014,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
