id,title,original_language,avg_vote,vote_count,popularity,genres,release_date,adult
330764,The Brand New Testament,fr,6.6,916,9.447,"[35, 18, 14]",2015-09-02,False
206408,Chinese Puzzle,fr,6.6,442,7.398,"[35, 18, 10749]",2013-12-04,False
68817,Footloose,en,6.6,1081,17.579,"[18, 10402, 10749]",2011-10-06,False
61404,Point Blank,fr,6.6,265,9.582,"[28, 53, 80]",2010-11-08,False
20760,Lilo & Stitch 2: Stitch Has a Glitch,en,6.6,817,14.658,"[16, 35, 10751]",2005-01-22,False
13155,Return to Oz,en,6.6,270,9.04,"[12, 14, 10751]",1985-06-21,False
467632,Bad Samaritan,en,6.6,288,11.323,[53],2018-04-19,False
179826,Odd Thomas,en,6.6,625,12.148,"[9648, 53]",2013-01-29,False
166,The Party,fr,6.6,697,11.555,"[35, 18, 10749, 10751]",1980-01-01,False
334522,Alone in Berlin,en,6.6,222,12.082,"[18, 53, 10752]",2016-02-15,False
77459,A Monster in Paris,fr,6.6,696,8.539,"[12, 16, 35, 14, 10751]",2011-10-12,False
49367,Two Sons of Francisco,pt,6.6,209,6.468,"[18, 36]",2005-08-19,False
11937,The Gods Must Be Crazy II,en,6.6,202,22.778,"[28, 35]",1989-07-01,False
9059,Tales from the Crypt: Demon Knight,en,6.6,209,10.599,"[35, 27, 53]",1995-01-13,False
8066,Stay,en,6.6,720,10.63,"[18, 9648, 53]",2005-09-24,False
5595,Fermat's Room,es,6.6,200,9.548,"[9648, 53]",2007-10-07,False
157,Star Trek III: The Search for Spock,en,6.6,755,11.981,"[28, 12, 878, 53]",1984-06-01,False
45132,Super,en,6.6,838,10.552,"[28, 35, 18]",2010-09-09,False
26388,Buried,en,6.6,1715,14.534,"[18, 9648, 53]",2010-09-24,False
12155,Alice in Wonderland,en,6.6,9940,28.851,"[12, 14, 10751]",2010-03-03,False
7985,Penelope,en,6.6,945,14.336,"[35, 14, 10749]",2006-03-01,False
332210,Storks,en,6.6,1511,17.662,"[12, 16, 35, 10751]",2016-09-22,False
13285,Barbie Fairytopia: Mermaidia,en,6.6,374,17.94,"[12, 16, 14, 10751]",2006-03-14,False
13195,Flawless,en,6.6,251,9.485,"[80, 18, 53]",2007-09-01,False
6522,Life,en,6.6,403,19.552,"[35, 80]",1999-04-16,False
2330,Taxi,fr,6.6,1409,18.369,"[28, 35]",1998-04-04,False
424783,Bumblebee,en,6.6,3504,31.636,"[28, 12, 878]",2018-12-15,False
348350,Solo: A Star Wars Story,en,6.6,5083,49.382,"[12, 878]",2018-05-15,False
300155,A Royal Night Out,en,6.6,201,9.022,"[10749, 35]",2015-05-14,False
166426,Pirates of the Caribbean: Dead Men Tell No Tales,en,6.6,7932,32.747,"[28, 12, 35, 14]",2017-05-23,False
78698,Big Miracle,en,6.6,284,8.88,"[12, 18, 10749]",2012-02-02,False
15171,Charlotte's Web,en,6.6,208,12.121,"[16, 18, 10402, 10751]",1973-03-01,False
9909,Dangerous Minds,en,6.6,527,8.181,[53],1995-08-11,False
667,You Only Live Twice,en,6.6,1106,22.279,"[28, 12, 53]",1967-06-13,False
325789,The Infiltrator,en,6.6,1070,13.508,"[80, 18, 53]",2016-07-13,False
6081,Revenge of the Pink Panther,en,6.6,217,9.821,"[28, 35, 80, 53]",1978-01-08,False
309299,Experimenter,en,6.6,294,8.117,"[18, 36]",2015-10-16,False
157847,Joe,en,6.6,586,10.381,[18],2014-04-11,False
121826,Quartet,en,6.6,234,8.581,"[35, 18, 10749]",2012-09-08,False
48289,The Debt,en,6.6,475,11.291,"[18, 53]",2011-06-15,False
991,The Man Who Fell to Earth,en,6.6,267,10.807,"[18, 878]",1976-03-18,False
487476,Nothing to Hide,fr,6.6,869,14.834,"[35, 18]",2018-10-17,False
9567,Tears of the Sun,en,6.6,1179,22.622,"[28, 18, 10752]",2003-03-07,False
7219,Zombie Flesh Eaters,it,6.6,289,7.412,[27],1979-08-25,False
369230,Them who?,it,6.6,267,5.645,[35],2015-11-19,False
13804,Fast & Furious,en,6.6,4471,2.881,"[28, 80, 18, 53]",2009-04-02,False
13465,The Adventures of Ichabod and Mr. Toad,en,6.6,251,29.577,"[27, 14, 16, 10751]",1949-10-05,False
10890,Stripes,en,6.6,491,12.007,"[28, 35]",1981-06-25,False
9613,Spider,en,6.6,393,10.041,"[18, 9648, 53]",2002-12-13,False
2675,Signs,en,6.6,3383,30.789,"[18, 9648, 878, 53]",2002-08-02,False
450465,Glass,en,6.6,4878,47.334,"[53, 18, 878]",2019-01-16,False
80274,Ender's Game,en,6.6,3966,16.072,"[878, 28, 12]",2013-10-23,False
14029,Demons,it,6.6,251,7.824,[27],1985-10-04,False
10201,Yes Man,en,6.6,4162,20.276,[35],2008-12-09,False
565,The Ring,en,6.6,3790,17.635,"[27, 9648]",2002-10-18,False
39781,The Kids Are All Right,en,6.6,955,13.862,"[35, 18]",2010-07-09,False
13640,Superman: Doomsday,en,6.6,300,10.779,"[28, 16, 878, 10751]",2007-09-18,False
8913,Pet Sematary,en,6.6,1129,15.983,"[18, 27]",1989-04-21,False
512,Scoop,en,6.6,946,12.461,"[35, 9648]",2006-07-27,False
60309,The Conspirator,en,6.6,267,8.341,"[80, 18, 36]",2010-09-10,False
10096,13 Going on 30,en,6.6,3223,23.029,"[35, 14, 10749]",2004-04-13,False
8270,The Lookout,en,6.6,370,11.075,"[80, 18, 53]",2007-03-09,False
2140,Kiss of the Dragon,en,6.6,584,12.99,"[28, 80, 53]",2001-07-06,False
772,Home Alone 2: Lost in New York,en,6.6,5878,124.07,"[35, 10751, 12, 80]",1992-11-19,False
444539,The Bookshop,en,6.6,212,10.297,[18],2017-11-10,False
339408,The Birth of a Nation,en,6.6,360,8.806,[18],2016-09-09,False
50456,Hanna,en,6.6,2174,19.593,"[28, 12, 53]",2011-04-07,False
4944,Burn After Reading,en,6.6,2781,20.636,"[35, 18]",2008-09-05,False
475303,A Rainy Day in New York,en,6.6,809,102.983,"[35, 10749]",2019-07-26,False
20178,World's Greatest Dad,en,6.6,334,8.098,"[35, 18, 10749]",2009-08-20,False
15854,Kung Fu Panda: Secrets of the Furious Five,en,6.6,223,13.377,"[16, 35, 10751]",2008-11-08,False
1498,Teenage Mutant Ninja Turtles,en,6.6,957,19.446,"[28, 12, 35, 878, 10751]",1990-03-30,False
8456,Never Back Down,en,6.6,1306,16.345,"[18, 28]",2008-03-04,False
6538,Charlie Wilson's War,en,6.6,790,11.758,"[35, 18, 36]",2007-12-19,False
410117,Lady Macbeth,en,6.6,344,10.502,[18],2016-12-12,False
204082,Homefront,en,6.6,1707,32.987,"[28, 53]",2013-11-12,False
146015,The Double,en,6.6,620,10.733,"[18, 53]",2014-04-04,False
74513,Special Forces,fr,6.6,262,8.746,"[28, 18, 10752]",2011-11-02,False
10999,Commando,en,6.6,1523,24.062,"[28, 12, 53]",1985-10-03,False
426284,Blade of the Immortal,ja,6.6,250,11.53,"[28, 18]",2017-04-29,False
398181,You Were Never Really Here,en,6.6,1384,21.657,"[18, 53]",2018-01-04,False
136795,The Heat,en,6.6,2706,19.871,"[28, 35, 80]",2013-06-27,False
15356,The Girl Next Door,en,6.6,414,12.607,"[80, 18, 27, 53]",2007-07-19,False
9346,Risky Business,en,6.6,671,10.306,"[35, 18, 10749]",1983-08-05,False
5175,Rush Hour 2,en,6.6,2299,24.761,"[28, 35, 80]",2001-08-03,False
1788,Footloose,en,6.6,1172,13.943,"[18, 10749]",1984-02-17,False
241855,Spring,en,6.6,357,7.189,"[27, 878, 10749]",2014-10-08,False
1624,Liar Liar,en,6.6,3361,23.82,[35],1997-03-21,False
44251,Dragon Ball Z: Broly – Second Coming,ja,6.6,342,23.454,"[28, 16, 878]",1994-03-12,False
9687,Keeping Mum,en,6.6,310,10.961,[35],2005-12-02,False
8874,My Best Friend's Wedding,en,6.6,1537,10.891,"[35, 10749]",1997-06-19,False
6961,The Wedding Date,en,6.6,652,10.571,"[35, 10749]",2005-02-04,False
339964,Valerian and the City of a Thousand Planets,en,6.6,4880,60.671,"[28, 12, 878]",2017-07-20,False
336882,The Wave,no,6.6,697,13.146,"[28, 18, 53]",2015-08-28,False
232679,When the Game Stands Tall,en,6.6,210,8.613,[18],2014-08-22,False
2897,Around the World in Eighty Days,en,6.6,233,12.394,"[12, 35, 10751, 14, 10749]",1956-10-17,False
311291,45 Years,en,6.6,484,14.443,"[18, 10749]",2015-08-04,False
9331,Clear and Present Danger,en,6.6,769,14.559,"[28, 18, 53]",1994-08-03,False
3179,Beavis and Butt-Head Do America,en,6.6,348,10.673,"[16, 35]",1996-12-15,False
433252,Our Souls at Night,en,6.6,249,6.419,"[10749, 18]",2017-09-01,False
156711,Austenland,en,6.6,317,11.602,"[35, 10749]",2013-08-15,False
11283,Nanny McPhee,en,6.6,1999,14.406,"[35, 14, 10751]",2005-10-21,False
9044,Tristan & Isolde,en,6.6,503,9.833,"[28, 12, 18, 10749]",2006-04-07,False
523172,Late Night,en,6.6,290,15.766,"[35, 18]",2019-01-25,False
526050,Little,en,6.6,287,14.567,"[35, 14, 10749]",2019-04-04,False
329996,Dumbo,en,6.6,2579,28.238,"[12, 14, 10751]",2019-03-27,False
10656,Subway,fr,6.6,200,8.434,"[28, 53]",1985-04-10,False
5955,The Pledge,en,6.6,506,8.991,"[80, 53]",2001-01-09,False
4958,The Legend of Bagger Vance,en,6.6,534,8.873,"[18, 14]",2000-11-02,False
2454,The Chronicles of Narnia: Prince Caspian,en,6.6,4144,26.436,"[12, 14, 10751]",2008-05-15,False
325189,Teen Beach 2,en,6.6,358,23.396,"[10770, 10751, 35, 14]",2015-06-26,False
398929,Alibi.com,fr,6.6,1166,9.32,[35],2017-02-15,False
218425,Frequencies,en,6.6,265,6.317,"[9648, 878, 10749]",2013-09-27,False
22244,Society,en,6.6,224,8.738,"[35, 18, 27]",1989-05-13,False
8834,Conspiracy Theory,en,6.6,820,19.268,"[28, 18, 9648, 53]",1997-08-08,False
7191,Cloverfield,en,6.6,4604,21.74,"[28, 878, 53]",2008-01-15,False
363992,The Wizard of Lies,en,6.6,310,9.755,"[80, 18, 36, 53]",2017-05-21,False
345009,Mine,en,6.6,862,13.791,[53],2016-10-06,False
22586,The Swan Princess,en,6.6,612,11.751,"[12, 16, 35, 14, 10751]",1994-11-18,False
11548,*batteries not included,en,6.6,398,12.805,"[35, 10751, 878, 14]",1987-12-18,False
11543,Kingpin,en,6.6,472,10.951,[35],1996-07-04,False
44683,Tinker Bell and the Great Fairy Rescue,en,6.5,522,13.103,"[12, 16, 14, 10751]",2010-08-13,False
2605,Short Circuit,en,6.5,906,15.407,"[35, 10751, 878]",1986-05-09,False
467936,The Children Act,en,6.5,385,8.615,[18],2017-09-09,False
449924,Ip Man 4: The Finale,cn,6.5,512,40.376,"[28, 18, 36]",2019-12-19,False
44129,The Company Men,en,6.5,407,9.9,[18],2010-10-21,False
39371,L'allenatore nel pallone,it,6.5,229,5.755,[35],1984-10-26,False
6964,Something's Gotta Give,en,6.5,892,11.545,"[18, 35, 10749]",2003-12-12,False
7446,Tropic Thunder,en,6.5,3659,24.11,"[28, 12, 35, 10752]",2008-08-09,False
5951,The Jane Austen Book Club,en,6.5,245,10.72,"[35, 10749]",2007-09-09,False
544,There's Something About Mary,en,6.5,3314,22.718,"[35, 10749]",1998-07-15,False
583268,"Someone, Somewhere",fr,6.5,205,13.169,"[35, 18, 10749]",2019-09-11,False
75612,Oblivion,en,6.5,7619,29.804,"[28, 12, 9648, 878]",2013-04-10,False
12227,White Fang,en,6.5,315,14.607,"[28, 12, 18, 10751]",1991-01-18,False
11313,Hearts in Atlantis,en,6.5,261,9.75,"[18, 9648]",2001-09-07,False
369781,Amis publics,fr,6.5,279,6.427,[35],2016-02-17,False
177888,Teen Beach Movie,en,6.5,545,12.497,"[35, 10402, 10751, 10770]",2013-07-19,False
9595,Hot Shots!,en,6.5,1154,19.751,"[28, 35, 10752]",1991-07-31,False
163,Ocean's Twelve,en,6.5,4628,26.54,"[80, 53]",2004-12-09,False
14510,From Beyond,en,6.5,239,12.941,"[14, 27, 878]",1986-06-05,False
9739,Demolition Man,en,6.5,2012,23.285,"[28, 80, 878]",1993-10-08,False
6972,Australia,en,6.5,1497,16.425,"[12, 18, 10749]",2008-11-18,False
51540,Horrible Bosses,en,6.5,4320,21.953,"[35, 80]",2011-07-08,False
8467,Dumb and Dumber,en,6.5,3902,25.139,[35],1994-12-16,False
25,Jarhead,en,6.5,1578,19.17,"[18, 10752]",2005-11-04,False
164457,Out of the Furnace,en,6.5,1253,19.656,"[53, 18, 80]",2013-12-06,False
21861,LOL (Laughing Out Loud),fr,6.5,904,9.609,[35],2008-06-06,False
11559,Tideland,en,6.5,285,10.522,"[18, 14, 878, 53]",2005-09-09,False
9093,The Four Feathers,en,6.5,298,8.643,"[10752, 12, 18, 10749]",2002-09-08,False
1586,Secret Window,en,6.5,2246,20.867,"[9648, 53]",2004-03-12,False
668,On Her Majesty's Secret Service,en,6.5,957,22.264,"[12, 28, 53]",1969-12-12,False
425591,I Don't Feel at Home in This World Anymore,en,6.5,715,10.082,"[35, 80, 18, 53]",2017-01-19,False
529962,The Perfection,en,6.5,657,11.996,"[27, 53]",2018-09-20,False
471474,Batman: Gotham by Gaslight,en,6.5,346,11.036,"[28, 16, 878, 53]",2018-01-12,False
241848,The Guest,en,6.5,1081,12.979,"[28, 9648, 53]",2014-09-17,False
83899,You're Next,en,6.5,1423,12.875,"[27, 9648, 53]",2011-09-10,False
12690,Appaloosa,en,6.5,564,9.802,"[80, 18, 37]",2008-09-12,False
8338,Blindness,en,6.5,778,9.391,"[18, 9648, 878, 53]",2008-05-14,False
1930,The Amazing Spider-Man,en,6.5,11584,38.987,"[28, 12, 14]",2012-06-23,False
438674,Dragged Across Concrete,en,6.5,306,14.96,"[28, 80, 53]",2019-02-21,False
406994,Better Watch Out,en,6.5,695,14.794,"[27, 53]",2016-09-22,False
351044,Welcome to Marwen,en,6.5,608,14.277,"[35, 18, 14]",2018-12-21,False
62835,Colombiana,en,6.5,1589,19.229,"[28, 80, 18, 53]",2011-07-27,False
619,The Bodyguard,en,6.5,1596,18.897,"[28, 18, 10402, 53, 10749]",1992-11-25,False
10176,The Quiet Earth,en,6.5,278,11.461,"[18, 878, 53]",1985-09-08,False
513574,Battle,no,6.5,507,9.573,"[18, 10402, 10749]",2018-09-28,False
38363,Fair Game,en,6.5,446,11.115,"[18, 53]",2010-05-20,False
11635,Old School,en,6.5,1038,14.393,[35],2003-02-21,False
9297,Monster House,en,6.5,2376,16.339,"[16, 35, 14, 10751]",2006-07-21,False
411999,OtherLife,en,6.5,223,9.422,"[80, 9648, 878]",2017-06-16,False
201085,Crimson Peak,en,6.5,3323,15.173,"[18, 14, 27, 9648, 53, 10749]",2015-10-13,False
474335,Uncle Drew,en,6.5,285,9.585,[35],2018-06-27,False
10957,The Black Cauldron,en,6.5,662,19.891,"[12, 16, 10751]",1985-07-24,False
9638,Phantasm,en,6.5,327,10.046,"[27, 878]",1979-05-03,False
884,Crash,en,6.5,463,12.914,"[18, 53, 10749]",1996-07-17,False
429417,Ghost Stories,en,6.5,699,12.924,"[18, 27]",2018-01-20,False
270303,It Follows,en,6.5,4028,32.907,"[27, 53]",2015-02-04,False
227719,Project Almanac,en,6.5,1618,11.537,"[878, 53]",2015-01-28,False
499701,Dora and the Lost City of Gold,en,6.5,660,30.623,"[12, 35, 10751]",2019-08-08,False
401981,Red Sparrow,en,6.5,4041,28.658,"[9648, 53]",2018-02-28,False
19458,Princess Protection Program,en,6.5,1138,13.608,"[35, 18, 10751, 10770]",2009-05-20,False
10806,In & Out,en,6.5,396,8.517,[35],1997-09-10,False
8461,Funny Games,en,6.5,1201,15.218,"[80, 18, 27, 53]",2007-10-20,False
400650,Mary Poppins Returns,en,6.5,2107,21.348,"[35, 14, 10751]",2018-12-13,False
11091,Riding in Cars with Boys,en,6.5,259,9.578,"[35, 18, 10749]",2001-10-19,False
10389,The Eye,cn,6.5,223,6.437,[27],2002-05-09,False
270343,Love at First Fight,fr,6.5,300,8.104,"[35, 10749]",2014-08-20,False
22794,Cloudy with a Chance of Meatballs,en,6.5,3814,26.086,"[16, 35, 10751]",2009-09-17,False
11887,High School Musical 3: Senior Year,en,6.5,2455,16.496,"[35, 18, 10751, 10402, 10749]",2008-10-11,False
11566,Dave,en,6.5,399,10.787,[35],1993-05-07,False
10354,True Crime,en,6.5,338,8.895,"[80, 18, 9648, 53]",1999-03-19,False
8288,A Midsummer Night's Sex Comedy,en,6.5,203,8.1,"[35, 10749]",1982-07-16,False
9816,Save the Last Dance,en,6.5,815,11.898,"[18, 10402, 10749, 10751]",2001-01-12,False
9614,Happy Gilmore,en,6.5,1535,15.704,[35],1996-02-16,False
2059,National Treasure,en,6.5,4095,25.027,"[28, 12, 9648, 53]",2004-11-19,False
1571,Live Free or Die Hard,en,6.5,3731,34.115,"[28, 53]",2007-06-20,False
486131,Shaft,en,6.5,851,18.333,"[28, 80]",2019-06-14,False
53319,What a Beautiful Day,it,6.5,1109,8.969,[35],2011-01-05,False
6435,Practical Magic,en,6.5,793,14.496,"[10749, 35, 14]",1998-10-16,False
241259,Alice Through the Looking Glass,en,6.5,4450,26.892,"[12, 14, 10751]",2016-05-25,False
9313,The Man in the Iron Mask,en,6.5,2426,19.852,"[28, 12, 18, 36]",1998-03-12,False
611207,The Knight Before Christmas,en,6.5,547,14.527,"[10749, 35]",2019-11-21,False
474051,Calibre,en,6.5,294,8.125,"[27, 53]",2018-06-22,False
55721,Bridesmaids,en,6.5,3128,16.405,"[35, 10749]",2011-05-13,False
38542,The Disappearance of Alice Creed,en,6.5,326,10.701,"[80, 18, 53]",2009-09-12,False
73567,Killer Joe,en,6.5,816,10.092,"[80, 18, 53]",2011-09-10,False
41602,Charlie Countryman,en,6.5,417,9.535,"[28, 35, 18, 53, 10749]",2013-02-09,False
22970,The Cabin in the Woods,en,6.5,4948,21.067,"[35, 27, 53]",2012-04-12,False
944,Lethal Weapon 4,en,6.5,1538,19.65,"[28, 12, 35, 80, 53]",1998-07-10,False
136400,2 Guns,en,6.5,2656,20.366,"[28, 35, 80]",2013-08-02,False
109421,Side Effects,en,6.5,2129,15.612,"[80, 18, 53]",2013-02-07,False
8012,Get Shorty,en,6.5,557,16.079,"[35, 53, 80]",1995-10-20,False
360920,The Grinch,en,6.5,1585,21.006,"[16, 35, 14, 10751]",2018-11-08,False
302429,Strange Magic,en,6.5,206,13.48,"[16, 14, 10402, 10751]",2015-01-23,False
301365,The Neon Demon,en,6.5,2432,22.868,"[27, 9648, 53]",2016-06-08,False
13768,Tuck Everlasting,en,6.5,275,7.932,"[18, 10751, 14, 10749, 878]",2002-10-11,False
13691,Piglet's Big Movie,en,6.5,202,13.415,"[16, 10751]",2003-03-16,False
11430,The Lion King 1½,en,6.5,1953,23.001,"[16, 35, 10751]",2004-02-06,False
8840,DragonHeart,en,6.5,1246,20.498,"[28, 12, 14]",1996-05-31,False
396422,Annabelle: Creation,en,6.5,3702,21.392,"[27, 9648, 53]",2017-08-03,False
492282,Like a Cat on a Highway,it,6.5,557,7.718,"[10751, 35]",2017-12-28,False
413644,The Son of Bigfoot,en,6.5,204,14.336,"[16, 35, 10751]",2017-07-26,False
12133,Step Brothers,en,6.5,1995,16.883,[35],2008-07-25,False
11130,The Princess Diaries 2: Royal Engagement,en,6.5,2092,30.903,"[35, 18, 10749, 10751]",2004-08-06,False
10288,Fido,en,6.5,252,7.538,"[35, 18, 27, 10749]",2006-09-07,False
1562,28 Weeks Later,en,6.5,2496,25.013,"[27, 878, 53]",2007-04-26,False
9532,Final Destination,en,6.5,3229,17.329,[27],2000-03-17,False
458594,Peppermint,en,6.5,1091,21.458,"[28, 53]",2018-09-06,False
1576,Resident Evil,en,6.5,3952,20.228,"[28, 27, 878]",2002-03-15,False
397243,The Autopsy of Jane Doe,en,6.5,2250,15.473,"[27, 9648]",2016-12-21,False
11427,Dead End,en,6.5,253,8.322,"[27, 9648, 53]",2003-01-30,False
458897,Charlie's Angels,en,6.5,949,40.926,"[28, 12, 35]",2019-11-14,False
401545,Everybody Knows,es,6.5,565,8.777,[18],2018-05-09,False
257785,Tulip Fever,en,6.5,376,13.51,"[18, 10749]",2017-07-13,False
11282,Harold & Kumar Go to White Castle,en,6.5,1265,16.177,"[12, 35]",2004-05-30,False
2779,The Curse of the Jade Scorpion,en,6.5,431,11.545,"[35, 80, 10749]",2001-08-05,False
75174,The Grey,en,6.5,2542,18.789,"[28, 12, 18, 53]",2011-12-11,False
49521,Man of Steel,en,6.5,10776,32.001,"[28, 12, 14, 878]",2013-06-12,False
11027,The Postman Always Rings Twice,en,6.5,254,12.134,"[10749, 80, 18]",1981-03-20,False
1990,Paranoid Park,en,6.5,283,10.417,"[80, 18, 9648]",2007-05-21,False
353616,Pitch Perfect 3,en,6.5,2238,20.042,"[35, 10402]",2017-12-20,False
227156,The Giver,en,6.5,3422,21.157,"[18, 878]",2014-08-11,False
225728,Macbeth,en,6.5,981,9.24,"[12, 18, 36, 10752]",2015-08-16,False
12720,Suicide Club,ja,6.5,231,9.746,"[18, 27, 53]",2001-10-29,False
267192,Genius,en,6.5,455,11.388,"[18, 36]",2016-06-10,False
245700,Mr. Turner,en,6.5,347,6.528,"[18, 36]",2014-10-31,False
1593,Night at the Museum,en,6.5,6860,24.746,"[28, 12, 35, 14, 10751]",2006-10-20,False
816,Austin Powers: International Man of Mystery,en,6.5,2007,22.762,"[878, 35, 80]",1997-05-02,False
181812,Star Wars: The Rise of Skywalker,en,6.5,3924,242.722,"[28, 12, 878]",2019-12-18,False
172803,Hours,en,6.5,450,13.089,"[18, 53]",2013-11-29,False
145197,Upstream Color,en,6.5,477,9.691,"[18, 878]",2013-04-05,False
16538,"I Love You, Man",en,6.5,1029,12.246,[35],2009-03-20,False
10328,Cocoon,en,6.5,685,9.623,[878],1985-06-21,False
10569,Small Time Crooks,en,6.5,331,9.532,"[28, 35, 80]",2000-05-19,False
10147,Bad Santa,en,6.5,1306,11.583,"[35, 80, 18]",2003-11-26,False
334878,Blind Date,fr,6.5,378,6.749,"[35, 18, 10749]",2015-05-06,False
2360,Saving Grace,en,6.5,250,9.742,"[35, 80]",2000-01-24,False
274479,Joy,en,6.5,3020,21.241,"[35, 18]",2015-12-24,False
159121,Paulette,fr,6.5,266,7.8,"[35, 80]",2013-01-16,False
13250,Butterfly on a Wheel,en,6.5,295,8.967,"[80, 18, 53]",2007-07-27,False
9913,The Skeleton Key,en,6.5,1212,17.23,"[18, 27, 9648, 53]",2005-07-29,False
9843,Big Nothing,en,6.5,214,8.202,"[28, 35, 80, 53]",2006-12-01,False
4105,Black Rain,en,6.5,538,11.604,"[28, 80, 53]",1989-09-22,False
244509,Cold in July,en,6.5,435,7.162,"[18, 53]",2014-05-23,False
10279,Summer of Sam,en,6.5,232,7.704,"[53, 18, 80, 10749]",1999-07-02,False
9445,Apt Pupil,en,6.5,328,7.718,"[18, 53]",1998-10-23,False
1710,Copycat,en,6.5,484,10.206,[53],1995-10-27,False
411741,Ingrid Goes West,en,6.5,514,11.161,"[35, 18]",2017-08-11,False
408033,Tamara,fr,6.5,519,7.989,[35],2016-10-26,False
1894,Star Wars: Episode II - Attack of the Clones,en,6.5,8490,35.488,"[12, 28, 878]",2002-05-15,False
274857,King Arthur: Legend of the Sword,en,6.5,3817,23.869,"[28, 18, 14]",2017-05-10,False
80321,Madagascar 3: Europe's Most Wanted,en,6.5,3901,23.485,"[16, 35, 10751]",2012-06-06,False
10158,White Men Can't Jump,en,6.5,652,10.521,"[35, 18]",1992-03-26,False
215,Saw II,en,6.5,3131,24.044,[27],2005-10-28,False
351286,Jurassic World: Fallen Kingdom,en,6.5,7270,41.355,"[28, 12, 878]",2018-06-06,False
146216,RED 2,en,6.5,2666,26.399,"[28, 35, 80, 53]",2013-07-18,False
699,For Your Eyes Only,en,6.5,951,23.173,"[28, 12, 53]",1981-06-23,False
152795,The Congress,en,6.5,305,7.408,"[16, 18, 878]",2013-07-03,False
243684,"Men, Women & Children",en,6.5,590,10.468,"[35, 18]",2014-10-17,False
112336,Hitchcock,en,6.5,952,9.968,[18],2012-11-22,False
76122,Marvel One-Shot: The Consultant,en,6.5,243,16.798,"[12, 14, 878, 28]",2011-09-12,False
10874,Muppet Treasure Island,en,6.5,205,8.368,"[28, 12, 35, 10402, 10749, 10751]",1996-02-16,False
10502,The Man Without a Face,en,6.5,297,8.29,[18],1993-08-25,False
10484,The ComDads,fr,6.5,209,21.225,[35],1983-11-23,False
9972,Lock Up,en,6.5,500,13.609,"[28, 80]",1989-08-04,False
293970,The Final Girls,en,6.5,687,10.824,"[35, 27]",2015-10-09,False
192577,Space Pirate Captain Harlock,ja,6.5,659,11.469,"[16, 878]",2013-09-07,False
11400,The New World,en,6.5,668,11.427,"[18, 36, 10749]",2005-12-25,False
10126,Colors,en,6.5,214,9.245,"[28, 80, 18]",1988-04-15,False
3049,Ace Ventura: Pet Detective,en,6.5,3614,23.925,"[35, 9648]",1994-02-04,False
253,Live and Let Die,en,6.5,1058,26.305,"[12, 28, 53]",1973-07-05,False
157849,A Most Wanted Man,en,6.5,868,13.219,[53],2014-07-25,False
10947,High School Musical,en,6.5,3145,16.639,"[35, 18, 10402, 10749, 10751, 10770]",2006-01-20,False
21316,Leroy & Stitch,en,6.5,257,12.463,"[16, 35, 10751]",2006-06-23,False
11654,The Hunger,en,6.5,252,11.293,"[18, 27]",1983-04-29,False
5879,In the Realm of the Senses,ja,6.5,227,15.378,"[18, 10749]",1976-05-15,False
376659,Bad Moms,en,6.5,2988,21.111,[35],2016-07-28,False
8961,Bad Boys II,en,6.5,3264,35.174,"[28, 12, 35, 80, 53]",2003-07-18,False
